,0,1,2,3,4
93692,11589,78806,67830,32728,99609
93693,20101,30688,88065,72153,89787
93694,54343,72328,24660,34313,41370
93695,71442,29486,41596,94646,78327
26927,93696,4393,47367,57378,62360
93697,73018,15746,6533,39828,4242
93698,89276,12716,42091,73474,37874
93699,145,64208,46723,10592,73163
93700,60920,40487,75953,49273,72684
93701,87068,28997,60283,85972,8742
93702,62063,12872,51253,92511,36028
93703,22406,2800,50006,6726,69020
93704,43805,53475,94764,10350,91651
93705,35001,2288,96906,4300,41257
93706,50303,26391,82500,50873,40358
93707,71133,16906,96627,86129,1901
93708,58838,83247,68306,13483,8872
93709,5407,13289,62153,74263,25375
93710,6165,41180,66985,18861,0
93711,90305,30339,51211,4162,70108
93712,35313,99710,70805,11233,62191
93713,98149,60560,36397,7625,42208
93714,13669,77348,88712,83549,52893
93715,58535,12806,91150,52092,15867
93716,39784,97109,27273,5451,7947
93717,91938,77287,47478,24645,88273
76056,93718,62970,14714,95816,94929
93719,30824,46003,71383,75156,64021
93720,61177,74333,14340,90436,48229
93721,23188,26537,72348,22684,10715
93722,28726,99114,11182,73778,19926
93723,92073,89033,58731,75539,82660
93724,15369,21258,57865,23792,71106
93725,70899,83442,34148,25379,58898
93726,93512,8936,98143,10445,219
93727,29471,47843,73361,13107,81919
93728,98372,94291,97762,92523,6576
93729,43784,86806,39894,37495,16170
93730,96230,90152,18360,16173,11670
93731,41938,17496,23519,60644,99025
93732,3573,58155,87479,14129,16112
93733,58271,24189,60195,46360,99604
93734,94653,92642,51601,18554,32349
93735,47791,57179,96903,9645,91494
93736,58852,20549,17635,50118,88278
93737,19232,2188,86221,81583,65670
93738,79319,68968,98870,3801,68846
93739,26504,75853,85142,92353,64366
93740,71471,86222,65735,43803,45923
93741,27250,36073,90438,66850,76803
93742,88487,81833,23048,54710,97570
93743,38728,54869,44376,75384,53283
93744,23820,5544,33615,9793,40201
93745,85840,95201,27436,10497,23775
93746,37175,93664,17993,79353,4856
93747,53864,4727,28365,73532,92720
93748,34874,95150,89709,26796,26241
93749,58713,79281,61838,68129,23953
93750,15272,71581,39192,45263,99983
93751,61359,69520,36669,85138,99707
93752,40887,10474,14553,14779,35497
93753,91500,67013,80221,6227,12764
93754,45701,81990,54131,45587,89822
93755,98,5092,77294,27199,29199
93756,46794,83986,50415,46461,50190
93757,9223,88833,65668,10564,79165
93758,26487,15818,98666,94330,32091
93759,49816,92576,58289,42419,7635
93760,12293,82470,70218,86481,52300
93761,47296,13225,55698,33946,31910
93762,4103,87842,92330,29554,74987
93763,89204,51463,19200,75568,14803
93764,30875,51208,48606,86265,60542
93765,22258,77342,50411,79797,43661
93766,3349,16325,80522,62589,63685
93767,47774,87124,6564,6380,50693
93768,79916,79145,67097,62040,9636
93769,30339,12902,58969,42773,88985
93770,91118,11589,35775,22746,48309
93771,34113,78986,1855,9286,61189
93772,62956,19855,94047,96257,318
93773,27466,57164,34768,98632,63793
93774,95269,97735,22157,68363,76143
93775,24134,68945,51192,8744,22571
93776,84426,9672,14712,44670,84823
93777,81552,60285,59604,20821,34028
93778,32526,18585,78600,72320,35702
98765,93779,23657,48338,11456,54979
93780,90393,10833,80358,29621,85835
93781,79887,979,72718,10908,42109
93782,65620,53704,79955,94585,53828
93783,51102,28961,46989,47651,11079
93784,67154,82251,82154,69886,60999
93785,51062,41230,99473,87934,48703
93786,78345,27736,20588,18123,7757
93787,93989,73062,21743,67358,40022
93788,3970,62898,4556,10387,51785
93789,21766,18352,70247,50613,8399
93790,3091,74953,69049,40408,70197
93791,18819,18434,78255,72631,63302
93792,50122,4300,8717,99621,14118
93793,63993,53391,8962,72443,28564
93794,26983,40736,92746,27875,62235
93795,48623,66876,29995,9772,11169
93796,43134,53477,31017,42675,74453
93797,68315,26632,72507,70064,13418
93798,1194,16996,81347,15769,91188
93799,94799,11927,24400,57440,18948
93800,4473,21872,91695,59794,50568
93801,31807,65392,27910,80053,51369
93802,9489,6131,80180,20711,88968
93803,6066,66217,30635,46245,47989
93804,95089,79925,31644,81781,68580
93805,51248,69525,21793,48309,20615
93806,58000,16527,53213,3931,6446
93807,46257,61311,97723,75389,12926
93808,28300,62383,37245,28562,72560
93809,55825,77918,38641,13551,52217
93810,15061,38717,15407,15668,47805
93811,51134,32495,60819,61268,63923
93812,47334,25381,49319,82182,19453
93813,17318,25538,10632,59141,63134
93814,16527,50712,17080,61823,25805
93815,45323,23884,47127,22292,94288
93816,37376,40447,58261,38658,41114
93817,274,26641,14635,13275,20831
93818,81278,42656,34364,41831,426
93819,82578,97387,45598,96836,3124
93820,9162,79440,23613,25102,24372
93821,67761,54007,49639,94402,64451
93823,11996,79159,14791,46891,50108
93824,64610,59298,11537,86105,39568
93825,40632,16361,23084,13798,76441
93826,86467,57819,22668,88350,93995
93827,7984,19342,88646,221,82111
93828,46409,46741,13863,48489,15331
93829,96792,90560,91561,6343,6059
93830,31739,65159,34432,7983,73316
93831,72151,40152,67555,13507,93477
93832,3002,59183,71650,99513,89188
93833,98733,37837,51078,46381,89215
93834,47888,47002,50157,71516,74074
93835,85680,40063,82237,56851,60888
93836,78691,74432,60156,73143,59659
93837,59510,74478,4868,34753,3550
93838,79777,70089,30076,19937,11647
93839,54022,43533,90715,73796,98416
93840,24533,34247,97876,6763,59307
93841,23048,50104,54710,97570,46529
93842,76170,2754,55028,26227,7444
93843,32256,29425,6181,91287,77588
93844,94181,69240,29828,71939,50682
93845,2501,33075,84639,92702,27990
93846,88587,65007,19325,22245,3409
93847,55938,87265,89866,1712,65915
93848,4501,38225,21386,92217,2292
93849,2759,29138,21175,48012,35083
93850,61127,68031,11661,35227,53180
93851,86135,74661,61459,83391,8252
93852,11305,45524,67015,33524,14073
93853,39234,94104,96473,7985,72569
93854,46650,74138,55053,87838,49129
93855,10378,14215,4300,43951,9859
93856,80914,67378,1285,68000,43847
93857,56974,24900,23368,42701,17
93858,23678,35385,34763,4654,99890
93859,812,92968,3319,18615,813
93860,60221,93861,16663,63614,57122
93861,60221,93860,16663,63614,70611
93862,54505,28035,55362,46132,26428
93863,58844,97772,94058,55861,11752
93864,52113,33701,73028,59084,49229
93865,35959,19304,8938,24095,57628
93866,74867,91766,88247,338,61189
93867,79033,92550,30598,81003,19471
93868,56729,25,22865,10467,22090
93869,49340,25181,84328,85773,17973
93871,17332,58486,79651,49350,87391
93872,62842,9324,19503,95623,31587
93873,45546,9381,20686,85446,74056
93874,71037,8333,23653,23281,62188
28933,93875,72088,85151,87184,54252
93876,79393,72445,16229,71394,50775
93877,62697,11462,26458,58906,3437
93878,57431,68750,7925,85595,92670
93879,25060,2475,64745,23714,88484
93880,40645,55063,7496,83350,9716
93881,82473,75296,57268,32908,50549
93882,33245,66965,63882,7246,79771
93883,26572,89759,9092,49270,8672
93884,42729,42728,23321,26567,86463
93885,26567,27557,93886,24153,66014
93886,26370,27557,82525,21209,11804
93887,50666,76011,16527,92533,17692
93888,10747,59373,75812,96862,30878
93889,90853,29798,27255,51617,31869
93890,60522,36686,85971,94726,89126
93891,4061,99769,68225,22730,13609
93892,60008,65217,33416,73202,49368
93893,90396,96916,73179,99229,81878
93894,75004,77394,55354,71546,75109
93895,93545,91411,89964,71106,36089
93896,61876,98653,39598,54575,81250
93897,77404,91639,50423,1203,18173
93898,58585,57319,69754,24539,31230
93899,64822,97271,18378,24610,83300
93900,5069,42067,37807,21637,61976
93901,14859,27108,45336,31827,71563
93902,77133,12315,99321,31747,21703
93903,8514,79970,55608,51976,66380
93904,94214,95036,86669,73204,91689
93905,93128,1943,56501,63923,66666
93906,88920,53440,87544,82732,2477
93907,27790,17204,91966,64140,84582
93908,9255,32102,47452,87409,1553
93909,68409,39561,69932,77146,57835
93910,35492,33349,10387,21331,89994
93911,88958,29558,50419,32425,23946
93912,34016,52773,18571,92429,998
93913,43479,8794,48309,53730,20418
93914,96802,34865,64027,42042,80924
93915,60833,85766,78414,6678,62951
93916,76032,20948,42067,13366,50099
93917,22576,99119,66054,91558,61308
93918,15118,75161,80485,47813,8937
93919,11992,20587,38015,15179,2041
93920,64536,69862,7003,74694,31105
93921,43489,6577,65823,94833,79921
93922,20221,43248,21490,7593,37342
93923,31509,68241,1362,58875,99656
93924,34874,31870,47874,6941,29794
93925,94109,2211,99396,16479,39023
93926,42247,37642,35974,47854,33491
93927,82566,22515,41869,19075,75266
93928,12343,79557,44326,14841,28628
93929,94873,8025,6645,62829,78806
93930,34168,9216,513,91670,33787
93931,25182,30491,73395,58491,38292
93932,58875,6721,85157,97404,49483
93933,52561,8644,28019,44898,70875
93934,98708,28794,71311,83159,69718
93935,72443,46313,44019,92954,14129
93936,12122,1209,90841,43847,84771
93937,97493,65948,75217,30169,54981
93938,13996,53358,4397,64836,51220
93939,59614,39174,88612,55396,26610
93940,46901,10417,82700,69658,89637
93941,31085,51367,34763,2087,29483
93942,87689,37486,47203,69576,82046
93943,60705,24660,58350,83245,96079
93944,54432,50630,70802,63271,87072
93945,18173,37073,93897,81573,42374
93946,41072,35253,75996,20588,39273
93947,33349,40430,98314,89724,52242
93948,68625,23715,90751,8298,93052
93949,68984,75700,67603,64733,94826
93950,77955,46206,52547,32494,56370
93951,82809,70393,57417,34079,7885
93952,68897,25535,56980,12752,76216
93953,31945,38803,87788,18766,33251
93954,61296,0,66663,66672,66671
93955,79274,67033,5519,64374,41455
93956,78479,12766,4491,65714,54760
93957,23213,58194,75819,47931,45438
93958,3129,90765,54556,51911,7518
93959,53906,44807,12221,15152,43038
93960,34618,65650,97836,87839,75059
93961,88786,30104,85422,65517,87658
93962,93327,59604,24909,95275,74299
93963,8643,49899,76103,41960,46046
93964,11589,53845,71454,77086,36639
93965,34879,92154,17891,86577,59988
93966,84178,40954,78345,54013,96571
93967,65511,79398,85809,66167,3986
93968,15227,57472,32614,36999,36786
93969,2984,31979,78852,73183,57724
93970,18411,80496,43631,42768,55532
93971,2188,85238,52104,5266,47923
93972,80263,98364,20526,72149,10467
93973,97204,36519,63250,74759,31808
93974,62179,57534,9945,45843,24660
93975,33796,94920,62518,95903,66664
93976,40140,74038,11773,5600,3647
93977,51893,65915,58659,70659,10521
93978,87824,30781,24951,30524,5342
93979,4100,73060,84984,2098,83713
93980,34279,26973,88005,97599,84166
93981,72451,761,84944,39188,19809
93982,10448,43580,34811,16583,75392
93983,40129,76417,83783,75008,13467
93984,82727,24414,52166,28208,82726
93985,21323,35898,54586,35420,64145
93986,12858,16062,38360,12856,68188
93987,36656,2861,34413,32724,38814
93988,77978,16983,80796,3270,6956
93989,21260,12122,25099,93787,66509
93990,9261,20124,3595,64385,19299
93991,83631,52851,7897,48126,37799
93992,80982,20399,89468,46431,82435
93993,93601,78479,93956,10492,5589
93994,24327,53064,68150,92206,92899
93995,57615,56521,40373,64305,20744
93996,24818,41709,53849,60179,52806
93997,6839,38729,46319,38892,38782
93998,5917,41085,53740,66862,82231
93999,15640,64084,4873,83159,38883
94000,42585,18001,21811,86084,67384
94001,1209,43847,84771,41370,43291
94002,24189,59665,2282,40690,52479
94003,15711,46999,3690,69291,37565
94004,70582,28954,80808,95934,44189
94005,40487,92381,1873,74223,45142
94006,51842,77959,90213,97772,76456
94007,67495,15917,64837,21331,3338
94008,9954,39370,66547,21766,5777
94009,67066,27157,7583,74497,31871
94010,39408,69709,24589,38611,15621
94011,32636,82111,22934,70165,91571
94012,25736,78528,33599,49334,3506
94013,19325,2446,54003,46782,73472
94014,6973,18828,23402,6827,42449
94015,19151,23626,80009,89375,40
94016,42392,89761,58026,85368,86230
94018,59634,72925,28598,67923,88174
94019,8229,86697,17540,12931,82728
94020,14052,30541,53658,99826,14997
94021,97826,92741,4393,891,64275
94022,70158,16972,56492,21879,8314
94023,20613,36209,89930,52395,64985
94024,54573,29692,78322,55830,53029
94025,43431,81741,58508,51203,47407
94026,95047,12283,33231,97686,54907
94027,82556,83234,31847,98875,748
94028,4941,8060,13044,51612,41699
94029,34462,11380,26525,64154,60087
94030,19488,98032,57149,98823,85988
94031,35190,75014,75364,80610,72591
94032,8689,18245,51413,92905,86587
94033,3486,52058,12721,24193,55413
94034,52248,7650,36212,97193,38637
94035,58815,98276,75512,16413,32777
94036,88497,1008,20209,72514,70362
94037,1209,84002,43847,84771,41370
94038,6538,34214,26303,35509,24472
94039,77378,95609,161,25298,64372
94040,7074,57799,34089,85144,54445
94041,3383,29889,49808,23592,9395
94042,5046,78768,42434,11615,18579
94043,69737,52933,8514,17619,17766
94044,91299,78036,66112,15065,78417
94045,92905,8689,11718,14739,21992
94046,73169,45106,49823,95396,44550
94047,61146,30036,96969,75055,21941
94048,25600,16961,24780,13310,90422
94049,23270,41960,59367,31871,54619
94050,2479,57673,16732,1037,98391
94051,30075,94414,55149,57880,89434
94052,98703,38158,98605,79832,86843
94053,2081,90147,2971,8271,32142
94054,79305,74358,24798,91539,75912
94055,9045,39373,26769,67080,19633
94056,64142,61110,19490,76554,53848
94057,75501,69946,21117,7485,11342
94058,29532,82792,71854,68229,43289
94059,83450,20387,92790,20323,90541
94060,48009,83558,26042,86698,73428
94061,34533,80031,59185,24504,61943
94062,76133,26491,74922,20492,34120
94063,54856,62935,16233,29728,74219
94064,59416,98865,67287,11104,6927
94065,73480,7790,9774,99432,25759
94066,55230,92331,58852,62637,68729
94067,78463,89824,21594,8259,75245
94068,77710,99077,17432,35971,38304
94069,59125,82426,97754,39755,60026
94070,93274,86009,55743,9450,74301
94071,19413,24415,99461,23390,92911
94072,18048,11343,38860,90801,42253
94073,79427,8840,5888,21429,46503
94074,21228,91452,79495,79925,95089
94075,69064,18205,21701,40967,68781
94076,9673,38597,51607,48189,40110
94077,88533,88534,16200,52029,6265
94078,52280,11803,49253,6748,30436
94079,46864,39882,18736,18861,92991
94080,26987,52689,88848,60809,82261
94081,42439,8393,80655,16170,58333
94082,69112,70406,34751,78199,42383
94083,30618,11832,44063,1073,52215
94084,82954,47392,41614,28922,29125
94085,20013,15925,86444,81260,82787
94086,85338,19232,16272,63451,78390
94087,96080,5965,96017,85667,84618
94088,21186,1705,7797,69391,24776
94089,26738,6802,92047,1439,4371
94090,43525,69842,41229,5521,72042
94091,53293,50993,4706,5450,90831
94092,66960,83764,42522,12432,69155
94093,67164,22960,72818,98229,75629
94094,28442,99954,76274,40795,5821
94095,29774,14254,41578,3957,35793
94096,12543,41370,29621,85835,2186
94097,82575,60230,61330,65993,36427
94098,63453,78947,88759,60847,81601
94099,34863,47442,70887,84068,16429
94100,5522,74758,96165,25702,19057
94101,4262,18472,95154,28572,3805
94102,13946,54296,48146,40062,22107
94103,26090,52747,6645,64990,70243
94104,43847,13945,84771,2767,1209
94105,21352,90691,75604,14585,34130
94106,68968,3801,68846,23809,40757
94107,26597,28810,97772,91241,64142
94108,33393,62118,79223,10043,23902
94109,93925,99396,16479,2211,67956
94110,94981,12693,31230,18064,54836
94111,2819,67003,74218,26589,97004
94112,40777,49887,12699,75952,12899
94113,57764,44321,91681,27260,58006
94114,12272,42984,18494,87426,4635
8163,94115,93220,25211,40579,47901
94116,67669,78796,4854,54729,28049
94117,80615,65749,40038,70132,82567
94118,59000,45770,62944,280,36312
94119,3490,27894,98291,57347,88612
94120,86797,95398,80215,45980,28408
94121,29598,36255,64426,5969,53828
94122,3039,998,69476,20447,44565
94123,67117,84002,47150,34504,77553
94124,292,26236,85388,91682,90681
94125,81829,98314,43784,89724,98139
94126,45944,70579,84805,51078,19965
94127,12920,68601,77417,96010,22004
94128,19818,58863,21134,91826,8541
94129,18704,22307,71390,26798,40574
94130,14591,28402,47626,28187,67660
94131,55325,15299,17829,42440,63620
94132,15357,18707,3712,10637,38533
94133,30904,60313,13817,30711,49544
94134,35603,80898,76770,57162,10633
94135,30862,11829,93262,9676,29583
94136,30596,42777,92727,36470,52210
94137,97116,25461,75951,78178,30172
94138,36708,50150,43048,4839,21236
94139,17918,69523,86224,79070,34188
94140,52505,96632,74419,95478,71567
94141,21624,41055,16189,3986,87027
94142,47367,91419,23815,34057,63540
94143,98541,92477,73174,67346,36607
94144,34176,88940,89109,66770,9218
94145,47728,28849,3392,10050,35563
94146,31356,1272,11997,11580,89122
94147,29812,99261,16796,11929,78578
31903,94148,55483,1229,10726,52513
94149,4673,6008,10969,9698,9948
94150,90648,31725,78987,251,79805
94151,26209,28124,74540,94975,28849
94152,27931,23987,12649,48156,45330
94153,2759,29138,79297,28673,93849
94154,28658,86356,33787,65373,27410
39346,94155,31195,68781,92345,66052
94156,92038,87474,72926,88011,45565
94157,9422,42198,15873,13428,47888
94158,55544,65924,75512,77435,32144
94159,87465,74701,82161,45241,24078
94160,36595,65680,75924,89989,51203
94161,22938,63434,49676,58042,29342
94162,78317,22046,37190,20967,79304
94163,86393,85106,33472,15139,47366
94164,77812,34540,78613,72378,61176
94165,6952,12430,39063,78242,9548
94166,34676,62559,92734,35702,53327
94167,36961,49464,66029,12566,69482
94168,5469,81341,5470,97474,76859
94169,99914,59722,26029,32855,57436
94170,62547,29062,29703,69240,16504
94171,30750,60688,86416,7656,5049
94172,48801,61786,32763,99961,33829
94173,813,92968,11285,18615,23856
94174,93552,54292,98669,59116,66555
94175,1353,57186,94632,14792,85032
94176,25144,68824,96067,60000,18522
94177,72869,12869,36830,25182,19833
94178,35753,22418,63856,78096,26271
94179,72683,43582,24360,57839,81851
94180,21588,23009,71854,49528,33801
94181,24615,63392,98786,69240,70235
94182,7378,97067,37975,98151,17773
94183,44846,12453,23076,77702,44682
94184,68075,65850,35804,22480,66561
94185,54003,75536,74138,90644,675
94186,48753,40698,79027,78356,10249
94187,42112,6215,8725,72645,22379
94188,26395,87368,94796,41961,34076
94189,9260,38407,49570,22107,37354
94190,90489,24369,38612,5821,10779
94191,88738,24792,97058,69565,37881
94192,53532,59036,81159,70780,14941
94193,26341,62751,55714,33723,3447
94194,78417,91299,78036,15065,6480
94195,22467,77396,77112,98309,8063
94196,98637,15006,17334,67015,7552
94197,38038,34368,98822,9638,16104
94198,58922,10108,73821,7132,50992
94199,3677,25945,77820,58739,98978
94200,58277,62369,38115,62238,46538
94201,71173,45484,90651,20524,47234
94202,7676,42082,46485,65328,57440
94203,11792,66673,66672,66671,66670
94204,3660,92514,21084,44916,77284
94205,18053,42181,34302,21993,18159
94206,22113,30209,1746,91252,75716
94207,84372,7907,97854,47183,40220
94208,48146,84853,62191,11723,49906
94209,9949,87311,47999,84414,22508
94210,66211,22132,33228,16234,78160
21218,94211,94307,8134,71207,33655
94212,55160,13452,29798,9780,49865
94213,61209,23371,44554,68085,66447
94214,65169,93655,19531,85757,89745
94215,54466,96465,37592,99519,86779
94216,23594,8148,68315,32919,67698
94217,20325,64004,73617,10816,15256
94218,29246,53410,20911,94170,5420
94219,3396,54416,24512,81599,91874
94220,66356,35205,77947,93625,1209
60089,54248,94221,86038,51729,68446
94222,69346,34835,92954,22194,37217
94223,36350,70712,26732,78852,39205
94224,9188,3063,47979,59622,26194
94225,84122,94403,48665,91307,79013
94226,84186,13,42414,80772,29798
94227,22209,47546,94330,7585,91422
94228,65011,8093,93044,20244,59944
94229,37825,43778,50027,22099,1404
94230,62511,14039,68219,12638,83561
94231,19336,34595,72527,10682,40321
94232,77628,67944,54538,72835,85025
94233,62209,82970,43965,65079,49436
94234,68541,80489,58085,63453,49183
94235,73100,77067,61847,80007,32692
94236,40857,71080,75122,52310,84336
94237,64149,73782,22899,28277,8445
94238,20867,54895,32129,79325,85803
94239,22076,92899,30383,94492,77566
94240,61407,83693,382,81654,97548
94241,2854,33595,25892,79287,53093
75311,94242,43853,90452,71792,28073
94243,14850,68315,94510,91917,11893
94244,12941,86555,5046,99356,75313
94245,22248,10587,45587,9826,22019
94246,75563,46796,43539,75015,77355
94247,48840,15877,69303,4742,89139
94248,5461,69022,26942,1415,41565
94249,34717,18615,20334,19212,8371
94250,27572,41977,85786,91883,28181
94251,30927,58486,32102,47452,1829
94252,39516,35957,42203,44453,38803
94253,54253,88153,53304,54417,54586
94254,13077,88828,4373,71144,73191
94255,38439,92706,93578,61888,29794
94256,62609,31926,21902,52768,37719
94257,39741,2561,54763,93223,23017
94258,67081,46635,39421,4698,75014
94259,57472,32614,36999,36786,67684
94260,28963,66113,70061,58950,21872
94261,46066,42559,30759,6710,55974
94262,98456,20387,68651,98289,65889
94263,89755,22638,32974,23080,49999
94264,28825,90217,98314,89724,95149
94265,69713,36022,66147,24919,38823
94266,47632,31062,25196,42379,67098
94267,48853,75738,34313,57834,12007
94268,29107,32454,87479,59257,43214
94269,59734,80898,48410,94134,63481
94270,15255,92006,68428,33655,3484
94271,47510,71792,11964,19790,77000
94272,78144,25687,46652,85363,62837
94273,73316,70898,67519,18847,98983
94274,13436,54622,73532,57397,93747
94275,18645,25318,48476,55577,58333
94276,29899,9774,83421,25994,14650
94277,47743,42612,62876,16035,84631
94278,49449,40877,86175,71863,47658
94279,2418,46204,66381,5424,80057
44573,26695,19702,94280,23175,42818
94281,33224,29946,67189,76336,57019
94282,36370,88686,18947,28351,97306
94283,16475,59666,8108,69165,2184
94284,29824,441,34208,13542,31735
94285,70162,32928,85422,27157,5685
94287,58261,63213,66153,72159,67937
94288,88220,4707,10058,59316,3551
94289,42628,82297,68866,61135,45960
94290,97762,94291,44400,25501,93728
94291,97762,93728,94290,57880,44400
94292,44318,66673,89585,20514,75970
94293,13410,76052,50534,26774,33284
94294,75192,50834,28285,72984,32919
94295,15946,32606,41469,3074,73348
94296,93117,9149,11876,34874,480
94297,54309,75737,84677,52913,39721
94298,28016,89041,31163,67709,90648
94299,12886,65597,39373,46623,77999
94300,20297,85577,23907,10401,41969
94301,30416,99628,69297,37926,48262
94302,61480,77762,54299,31077,34696
94303,46068,98314,50460,89724,6110
94304,30555,96207,80819,34003,28144
94305,10806,96633,71957,35950,70374
94306,24317,10452,64096,16797,98742
94307,94211,21218,8134,71207,33655
94308,62141,53440,39754,81567,82732
94309,59928,72023,23548,55005,8099
94310,3970,62941,67333,56203,26236
94311,84986,56246,1723,43644,95063
94312,72737,76149,51014,97628,39735
98729,94313,73020,85517,65442,36519
94314,56945,75608,6716,96990,88443
94315,42490,51198,72169,79524,47391
94316,11689,76851,58413,32373,12617
94317,9318,16442,79740,51267,45899
94318,9664,23823,36309,36364,34802
94319,41571,43232,18793,51102,95797
94320,11574,69271,97250,99119,66054
94321,539,5796,4386,93777,65711
94322,80011,5845,66599,90508,91690
94323,69264,13165,57649,27313,33467
94324,69529,97065,98149,52670,11340
94325,15769,62250,16996,93798,90983
94326,96642,59996,16237,86018,85773
94327,78801,75218,46351,99685,69311
94328,80866,10955,59697,57290,73547
94329,65379,91134,65711,16151,84692
94330,8289,26865,89336,49390,77136
94331,88820,9318,79740,51267,71638
94332,99628,62864,75212,21261,84733
94333,77511,43990,39081,33819,85465
94334,3784,44869,75850,31643,98035
94335,18149,85255,61028,1342,39306
94336,50120,83370,43281,34343,25869
94337,71997,2333,63457,52859,77482
94338,44099,93534,17138,94125,47043
94339,97003,98879,31883,61310,59530
94340,84665,73430,72062,6481,14791
94341,21248,50631,58496,54654,96085
94342,62891,20013,13489,15925,41743
94343,90172,42020,81470,65680,91813
94344,682,60638,53440,4565,82732
94345,96025,92040,83878,73684,40633
94346,4723,15083,14915,92681,67105
94347,36503,36468,88584,47434,84564
94348,52386,45134,31385,91645,30270
94349,64666,45205,1817,39812,8808
94350,91224,85362,84420,67214,30205
94351,43711,90443,9475,68905,34523
94352,35646,35292,2829,26525,57151
94353,51059,2812,45810,84385,50981
94354,24029,84736,54737,8745,4842
94355,29655,27006,96619,52809,71188
94356,49227,3085,64348,51747,23438
94357,92592,711,7385,81261,9874
94358,25552,70599,77329,5238,78058
94359,22066,83240,39585,65219,74348
94360,81547,88603,14237,85774,90496
94361,26579,35679,84657,34200,86796
94362,36306,54545,15225,38245,365
94363,63378,89822,51759,24916,13780
94364,45300,9303,59297,83294,95449
94365,95340,48227,43699,6863,68625
94366,24196,18344,90116,66264,29199
94367,72712,22475,15579,47210,8425
94368,57313,42787,82432,37566,35314
71682,94369,7728,94905,73840,15873
94370,52377,42971,9270,70418,42121
94371,23847,2069,50787,94640,83802
94372,37956,18328,50789,4393,89172
94373,90936,53835,68042,12854,51870
94374,71899,12023,92905,76664,59344
94375,82327,48040,78250,67070,54190
94376,84986,17512,94044,80431,25153
94377,82660,19418,73444,32906,28238
94378,32536,15298,22144,47565,35462
94379,55022,83699,68030,63109,5145
94380,77216,57704,22411,16549,34344
94382,81957,71490,96555,5583,25784
94383,57023,25243,99896,48227,343
94384,14779,98229,72818,85836,2618
94385,12699,83894,27936,1170,30668
94386,76785,82766,90792,93061,33873
94387,80904,78088,93657,29065,16628
94388,95821,26079,74778,42319,18662
94389,63504,51192,21990,2391,38514
94390,61629,34717,25503,64117,99265
94391,98143,43435,57150,82630,76915
94392,48851,87898,67270,86420,81123
94393,15937,74342,37087,49888,15186
94394,61669,20168,54622,82414,22433
94395,65943,31487,94396,12122,68439
94396,69770,17401,99499,3385,38437
94398,38187,84007,54160,1209,95702
94399,34874,57286,24478,83506,17042
94400,32385,65545,65553,64242,46078
94401,85176,29367,83152,82264,84693
94402,67761,51921,54007,80409,38291
94403,79013,91307,94225,84122,21515
94404,40870,70278,16209,23780,58535
94405,54952,5934,12953,45000,13172
94406,19098,62637,77060,88579,19794
94407,90423,65595,3833,89532,55528
94408,10265,41370,60719,62112,81500
94409,4231,54649,12050,12051,75534
94410,98446,16807,33,43158,78875
94411,85282,23678,99858,53134,49915
94412,52494,93690,43843,32642,59199
94413,70248,91036,82964,80638,30379
94414,30075,30076,94051,45521,26415
94415,83121,58333,5450,83301,81351
94416,55172,43618,86805,27155,52765
94417,40075,17936,4786,24860,5490
94418,79290,31507,26209,36057,96500
94419,56516,86090,53897,12497,20203
94420,63768,31618,79063,26416,39251
94421,58041,41693,41226,10590,72805
94422,52601,97312,97557,94895,88744
94423,72524,40982,60215,52601,23763
94424,9838,74598,82163,22565,26308
94425,95693,8082,67308,28640,56148
94426,78553,46774,96071,50344,41661
94427,56057,59170,23745,90553,20532
94428,45323,47127,56523,25760,46120
94429,13430,22497,41100,39967,11261
94430,97301,31191,88013,98276,35332
94431,33277,14258,85142,52892,56758
94432,44367,22630,13411,4033,27142
94433,18362,4305,8178,81675,85907
94434,53564,79146,18749,33701,15189
94435,12740,27833,77407,71362,26783
94436,37612,8493,25503,92483,32391
94437,1613,26796,23661,90644,93795
94438,4530,77550,68752,38583,24530
94439,87265,65915,55938,7003,13963
94440,32214,74345,96849,97194,60801
94441,78669,12752,47019,47176,24738
94442,99171,25634,27845,39539,9924
94443,94798,98703,3077,39600,11104
94444,40974,2924,73042,53124,71319
94445,783,55179,48521,83608,9464
94446,87820,73655,51415,91282,3648
94447,71785,18304,84454,3907,13388
94448,32610,82961,87173,87118,17435
94449,43697,55393,11194,82049,89271
94450,79922,97636,85343,43108,94813
94451,62901,52248,96529,76170,54085
94452,37279,3222,24818,89820,14503
94453,66592,83070,92310,84079,47651
94454,50005,73356,30044,21321,36164
94455,97750,88297,12936,1209,43847
94456,70185,53799,72837,63712,22870
94457,73617,81620,21703,13418,21455
94458,60114,62306,54442,40673,69069
94459,60120,5092,49604,66305,85355
94460,75493,47674,4786,107,85883
94461,78450,98314,43006,48853,78345
94462,27466,97375,9564,98429,53718
94463,44731,39049,46572,8533,43436
94464,30896,37766,9475,16946,1829
94465,52036,64428,18700,36666,57325
94466,43667,14253,98284,59367,84731
94467,60340,77172,32699,48182,98724
94468,32699,48032,55470,48182,49798
94469,40752,66365,64396,22915,85901
94470,82347,30673,53787,95752,9429
94471,160,31474,56857,78378,94638
94472,41376,66122,92341,39420,10646
94473,34970,47625,63398,16909,3764
94474,43987,19388,78336,77543,33458
94475,2765,5315,37009,22245,30820
94476,82212,48788,98343,34714,94295
